split,family,peg_id,cand_id,offset_mm,label,reason,margin_mm,peg_v1,peg_v2,socket_v1,socket_v2,p_yes,answer,top_prob,image_margin_mm,image_fits,accept_tau,accept_yes,margin_left_censored,margin_relation,binary_label_eligible,score_snapshot_key
test,polygon,polygon_03,polygon_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap+0.10_socket_v1.png,data/renders/aperture/polygon_03_ap+0.10_socket_v2.png,0.828367701211671,yes,0.7028984427452087,0.1354,1,1,1,0,=,1,66e4a0582bf39039e8879392ccd881aa0a8bf5597ff3d1c070a3603187679c0e
test,polygon,polygon_03,polygon_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap+0.00_socket_v1.png,data/renders/aperture/polygon_03_ap+0.00_socket_v2.png,0.8258848043492323,yes,0.7178203463554382,-0.0677,0,1,1,0,=,0,571549bb689dae9469a7e922d0b689e21f47a0f33f728316263397d33ae356bf
test,polygon,polygon_03,polygon_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1162,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-0.10_socket_v1.png,data/renders/aperture/polygon_03_ap-0.10_socket_v2.png,0.8295127806400326,yes,0.7165212631225586,-0.2031,0,1,1,0,=,0,08260bd7fab20e979d86bd7244211da44dfb7cee8abed843102c7e11a462977f
test,polygon,polygon_03,polygon_03_ap-0.30,-0.3,incompatible,,-0.3467,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-0.30_socket_v1.png,data/renders/aperture/polygon_03_ap-0.30_socket_v2.png,0.8253243906631396,yes,0.6969680786132812,-0.4062,0,1,1,0,=,1,9c9e07e29482fefcce72910b07f0fb132d2a9308a9b4d916f41df74384d5ac14
test,polygon,polygon_03,polygon_03_ap-0.60,-0.6,incompatible,,-0.6934,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-0.60_socket_v1.png,data/renders/aperture/polygon_03_ap-0.60_socket_v2.png,0.8289518755964165,yes,0.7098678350448608,-0.757,0,1,1,0,=,1,a54c98983d6fc049d13d617b38c1816737005d4fccb517fbac356430cc87fe7d
test,polygon,polygon_03,polygon_03_ap-1.20,-1.2,incompatible,,-1.3867,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-1.20_socket_v1.png,data/renders/aperture/polygon_03_ap-1.20_socket_v2.png,0.841031336142013,yes,0.7354339957237244,-1.4538,0,1,1,0,=,1,85575565ffb36b3769e068a6a45a765c26446965ef96e66aabf9e951059ab116
test,polygon,polygon_04,polygon_04,0.3,compatible,,0.2999,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/polygon_04_socket_v1.png,data/renders/procedural/polygon_04_socket_v2.png,0.8459848411932148,yes,0.7676233649253845,0.2792,1,1,1,0,=,1,3d5fc9d5b9a464c319ae7efcb92a7242fcdee99b2ad0f8b4956e4de06fe6a36a
test,polygon,polygon_04,polygon_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap+0.10_socket_v1.png,data/renders/aperture/polygon_04_ap+0.10_socket_v2.png,0.8365036235261912,yes,0.7486074566841125,0.1354,1,1,1,0,=,1,049b670c79a388ddcc29ddbe005a4fa8f356ddf10e4db383f3d5862be232348f
test,polygon,polygon_04,polygon_04_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap+0.00_socket_v1.png,data/renders/aperture/polygon_04_ap+0.00_socket_v2.png,0.836293631201909,yes,0.7459602952003479,0.0677,1,1,1,0,=,0,d1059d2d38cbd64b0ecdc24b1d5e9559954db72e25d642d626c80defb1d043f4
test,polygon,polygon_04,polygon_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1162,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-0.10_socket_v1.png,data/renders/aperture/polygon_04_ap-0.10_socket_v2.png,0.8406515779872504,yes,0.747314989566803,-0.1354,0,1,1,0,=,0,c2996b8df10df4661451d3f6cb4c8b8f46ca835e5f40d985f2c22214e9d21d25
test,polygon,polygon_04,polygon_04_ap-0.30,-0.3,incompatible,,-0.3467,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-0.30_socket_v1.png,data/renders/aperture/polygon_04_ap-0.30_socket_v2.png,0.8424024874971502,yes,0.7488903999328613,-0.3948,0,1,1,0,=,1,0d08a491c3c8733b36bd40e5e3dcbccaaf1789f9588dcf3751282d647e15aab2
test,polygon,polygon_04,polygon_04_ap-0.60,-0.6,incompatible,,-0.6934,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-0.60_socket_v1.png,data/renders/aperture/polygon_04_ap-0.60_socket_v2.png,0.847877909102724,yes,0.7498301267623901,-0.6971,0,1,1,0,=,1,17834e8d5b92744d0c391c0eba28d944a56725811f65eaaa8827dea58514ec13
test,polygon,polygon_04,polygon_04_ap-1.20,-1.2,incompatible,,-1.3867,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-1.20_socket_v1.png,data/renders/aperture/polygon_04_ap-1.20_socket_v2.png,0.8468251654054106,yes,0.7405386567115784,-1.4219,0,1,1,0,=,1,2c9981b8fb5eb3cb8871015ffce93d05b6ad2b65e6e2a6b09d958402cc68ab3a
test,polygon,polygon_05,polygon_05,0.3,compatible,,0.2999,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/polygon_05_socket_v1.png,data/renders/procedural/polygon_05_socket_v2.png,0.8257129331875092,yes,0.6776339411735535,0.3385,1,1,1,0,=,1,c224df5fb2d82762497355a13a4db06fb84cd86c86cb74de92bd4c28970d854d
test,polygon,polygon_05,polygon_05_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap+0.10_socket_v1.png,data/renders/aperture/polygon_05_ap+0.10_socket_v2.png,0.8290151222472205,yes,0.6859642267227173,0.1354,1,1,1,0,=,1,4fb7058aed57a7923fe6f8259fda3069bdffbf1c14f4584af4ed836585906db4
test,polygon,polygon_05,polygon_05_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap+0.00_socket_v1.png,data/renders/aperture/polygon_05_ap+0.00_socket_v2.png,0.8290146119987475,yes,0.6859554052352905,0.0677,1,1,1,0,=,0,3b922f3470bc679fdbceab449814ea99142afd8b2163f97533e334b020e645f7
test,polygon,polygon_05,polygon_05_ap-0.10,-0.1,ambiguous,off_centre,-0.1084,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-0.10_socket_v1.png,data/renders/aperture/polygon_05_ap-0.10_socket_v2.png,0.8289739781564374,yes,0.6913251280784607,-0.1514,0,1,1,0,=,0,a0d7cca1534717e8f17caf0228e13a80804cd6fb08709eccf224ce0c825eae86
test,polygon,polygon_05,polygon_05_ap-0.30,-0.3,incompatible,,-0.3252,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-0.30_socket_v1.png,data/renders/aperture/polygon_05_ap-0.30_socket_v2.png,0.8236855512947431,yes,0.6721502542495728,-0.3646,0,1,1,0,=,1,7ea45f605581b532b0887c8415f2ddfbf6c75478cd436b624925da81eeb432ed
test,polygon,polygon_05,polygon_05_ap-0.60,-0.6,incompatible,,-0.6504,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-0.60_socket_v1.png,data/renders/aperture/polygon_05_ap-0.60_socket_v2.png,0.8241840172947701,yes,0.6667309403419495,-0.6668,0,1,1,0,=,1,25e1b07dc88a0c88a384d5f07bf0365995d947f5aeb718285b32ec3dc6d48e64
test,polygon,polygon_05,polygon_05_ap-1.20,-1.2,incompatible,,-1.2998,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-1.20_socket_v1.png,data/renders/aperture/polygon_05_ap-1.20_socket_v2.png,0.8343341948650569,yes,0.7011308670043945,-1.3077,0,1,1,0,=,1,941f32d797a4a74a9dd418d09c26cfdcc27d31069f9750b2d705521f2ffbf297
calib,rect,rect_01,rect_01,0.3,compatible,,0.2999,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png,0.778214554947123,yes,0.5883927941322327,0.3385,1,0,1,0,=,1,4636d9ec4b803fd7288e9c0ce7e467d95ae0d0044491223be864e4579f703fe3
calib,rect,rect_01,rect_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap+0.10_socket_v1.png,data/renders/aperture/rect_01_ap+0.10_socket_v2.png,0.7568508570847751,yes,0.5377328395843506,0.1354,1,0,1,0,=,1,68ab8dac95c9f45b0dd70db4225e28c0d25b8c8124bd4955a7258b08a593263b
calib,rect,rect_01,rect_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap+0.00_socket_v1.png,data/renders/aperture/rect_01_ap+0.00_socket_v2.png,0.7628799939048746,yes,0.5444714426994324,0.0677,1,0,1,0,=,0,72a9d0f3a39851c7f9bdb52799dcc98450571c1160dacef3926d10841966726d
calib,rect,rect_01,rect_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-0.10_socket_v1.png,data/renders/aperture/rect_01_ap-0.10_socket_v2.png,0.7565184673237354,yes,0.5350390076637268,-0.1915,0,0,1,0,=,0,09dd62ed908da1c214a47fd74fb0b15f861daa399dcb41b708aca2895767e208
calib,rect,rect_01,rect_01_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-0.30_socket_v1.png,data/renders/aperture/rect_01_ap-0.30_socket_v2.png,0.7584908701170449,yes,0.5508097410202026,-0.4335,0,0,1,0,=,1,efeb7336fcf562d8b2e733eb0c63aa54f9adf84bf3af0768a0119435385ea845
calib,rect,rect_01,rect_01_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-0.60_socket_v1.png,data/renders/aperture/rect_01_ap-0.60_socket_v2.png,0.7571810679027736,yes,0.5403977036476135,-0.8618,0,0,1,0,=,1,293983b48f4ba4e8de2729843bf13e56d0cc1feeaea5e5bf8f5ccdbb15769df7
calib,rect,rect_01,rect_01_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-1.20_socket_v1.png,data/renders/aperture/rect_01_ap-1.20_socket_v2.png,0.7636469675988625,yes,0.5638657212257385,-1.7236,0,0,1,0,=,1,042b9e1b44a45499b29412291b1992873e2f3c75a915bab93c1346a7df38943c
calib,rect,rect_02,rect_02,0.3,compatible,,0.2999,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/rect_02_socket_v1.png,data/renders/procedural/rect_02_socket_v2.png,0.7889317843218585,yes,0.6202701330184937,0.3385,1,1,1,0,=,1,036c2d4fed26a0f153c4bea77735c993d94e3bf9a6f332557764a7c857dfac7b
calib,rect,rect_02,rect_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap+0.10_socket_v1.png,data/renders/aperture/rect_02_ap+0.10_socket_v2.png,0.7702909574630377,yes,0.5423773527145386,0.1354,1,0,1,0,=,1,6dc566b6810f4790005d917b7f8eb2f6624c4dbb90a45e2a3441f89a27877c3e
calib,rect,rect_02,rect_02_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap+0.00_socket_v1.png,data/renders/aperture/rect_02_ap+0.00_socket_v2.png,0.775627376459908,yes,0.5536207556724548,0.0677,1,0,1,0,=,0,b609c47584732eab97e34383d34a2885aadac2ed0ced19d45f76a3b522b6e53e
calib,rect,rect_02,rect_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-0.10_socket_v1.png,data/renders/aperture/rect_02_ap-0.10_socket_v2.png,0.7733627548011084,yes,0.5470497608184814,-0.1915,0,0,1,0,=,0,b893e9f2f851249d95865af89d4341a319cc35d8056b95246f578c27775834c6
calib,rect,rect_02,rect_02_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-0.30_socket_v1.png,data/renders/aperture/rect_02_ap-0.30_socket_v2.png,0.7743182969300412,yes,0.5427119135856628,-0.4335,0,0,1,0,=,1,ac05ad85c9cd72e7b46d7f1ad2367730dec0dfe84ac2ca8645bec4c5f18714ac
calib,rect,rect_02,rect_02_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-0.60_socket_v1.png,data/renders/aperture/rect_02_ap-0.60_socket_v2.png,0.7724772628142248,yes,0.5363604426383972,-0.8618,0,0,1,0,=,1,5c969c56bfe67d530a558c5fcaa78ab11f728dcb72bd4a46224d9fdbd6956c20
calib,rect,rect_02,rect_02_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-1.20_socket_v1.png,data/renders/aperture/rect_02_ap-1.20_socket_v2.png,0.76816652476974,yes,0.5457932353019714,-1.7236,0,0,1,0,=,1,c0d3b0cbfe470a9fa63b4a376168783bab8f6f87476f5cf46a8ddcaf08031fb5
calib,rect,rect_03,rect_03,0.3,compatible,,0.2999,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/rect_03_socket_v1.png,data/renders/procedural/rect_03_socket_v2.png,0.781490603409094,yes,0.6184666156768799,0.3385,1,0,1,0,=,1,6daa15e82d661d0fd8d96c17ba3f041f4c7c509e67c340787765761e5b7088ea
calib,rect,rect_03,rect_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap+0.10_socket_v1.png,data/renders/aperture/rect_03_ap+0.10_socket_v2.png,0.7691621926989659,yes,0.581535279750824,0.1915,1,0,1,0,=,1,a1e666ff678e09b8542e39a486e31b31e4693a1c9e064b3f083fe9d3e1dd2f69
calib,rect,rect_03,rect_03_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap+0.00_socket_v1.png,data/renders/aperture/rect_03_ap+0.00_socket_v2.png,0.7652492771134762,yes,0.5696635246276855,0.0677,1,0,1,0,=,0,c71de1448205593900039fd24f678e5596f168b41730bea1e9b4deabb1c54771
calib,rect,rect_03,rect_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-0.10_socket_v1.png,data/renders/aperture/rect_03_ap-0.10_socket_v2.png,0.7608179215235811,yes,0.561794638633728,-0.1514,0,0,1,0,=,0,a8ced8aea63e3af9de0e7fe4a4abb338e1f76b6e29fa8ebbca1a28abe1b98eec
calib,rect,rect_03,rect_03_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-0.30_socket_v1.png,data/renders/aperture/rect_03_ap-0.30_socket_v2.png,0.7641242532860429,yes,0.5820441246032715,-0.383,0,0,1,0,=,1,09d01a8a93f4832143773fa510ab3f1be4855a811258faf18d1e7ce14198f9d0
calib,rect,rect_03,rect_03_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-0.60_socket_v1.png,data/renders/aperture/rect_03_ap-0.60_socket_v2.png,0.7696524568169943,yes,0.6010130047798157,-0.8618,0,0,1,0,=,1,b0d76c888de414e3faeb3177032790b7add8ca152cb601a1006c17ffcf1adc3a
calib,rect,rect_03,rect_03_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-1.20_socket_v1.png,data/renders/aperture/rect_03_ap-1.20_socket_v2.png,0.7646742449337246,yes,0.5867147445678711,-1.6764,0,0,1,0,=,1,78a5055f0e6bb7d56cd4895e3ea523aafd4e3e8483c8a60a3003ab38b778562a
calib,rect,rect_04,rect_04,0.3,compatible,,0.2999,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/rect_04_socket_v1.png,data/renders/procedural/rect_04_socket_v2.png,0.7901481154783527,yes,0.5739661455154419,0.3385,1,1,1,0,=,1,c534af64b53a4c7e0d3d9f3f9fcb1e0310ab626147efd4064ce23027348be175
calib,rect,rect_04,rect_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap+0.10_socket_v1.png,data/renders/aperture/rect_04_ap+0.10_socket_v2.png,0.7688906165849357,yes,0.49694815278053284,0.1354,1,0,1,0,=,1,ade2dc972fa7f2d45dd9605a5c26e434414d94f87c86fa93b68652c27dd189b7
calib,rect,rect_04,rect_04_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap+0.00_socket_v1.png,data/renders/aperture/rect_04_ap+0.00_socket_v2.png,0.7677510479416757,yes,0.4879603981971741,0.0677,1,0,1,0,=,0,66c00baff23d7953b9bd0c206d6adf29bd5bef3086285c21468425b4796489f5
calib,rect,rect_04,rect_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-0.10_socket_v1.png,data/renders/aperture/rect_04_ap-0.10_socket_v2.png,0.7681339623641348,yes,0.4909408390522003,-0.1514,0,0,1,0,=,0,36761c995e91131fdebdee4139aecbbf7fb7543a8ba10a9cd8aa8a20b2c16287
calib,rect,rect_04,rect_04_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-0.30_socket_v1.png,data/renders/aperture/rect_04_ap-0.30_socket_v2.png,0.7643636336821923,yes,0.47187188267707825,-0.4335,0,0,1,0,=,1,8136e01469d634275635b7c9538b1c84c9145556fb6ed6b0bde5132c60f7e81e
calib,rect,rect_04,rect_04_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-0.60_socket_v1.png,data/renders/aperture/rect_04_ap-0.60_socket_v2.png,0.7688924068965443,yes,0.4969351887702942,-0.8618,0,0,1,0,=,1,5beb506a95ddf551ed8920698095fddb31cf7b502adeac8235fa9158a9ecc05f
calib,rect,rect_04,rect_04_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-1.20_socket_v1.png,data/renders/aperture/rect_04_ap-1.20_socket_v2.png,0.7645713764372905,yes,0.48314693570137024,-1.7236,0,0,1,0,=,1,cccc3c76fd97d13689bea65ed7447ee71c9e7606fc1e365a224d3501e13a4efc
calib,rect,rect_05,rect_05,0.3,compatible,,0.2999,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png,0.7581933433573929,yes,0.6237264275550842,0.3385,1,0,1,0,=,1,1868a58716963680326cb876c6e01832e0d55c5068d439fa495bc3af2957c808
calib,rect,rect_05,rect_05_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap+0.10_socket_v1.png,data/renders/aperture/rect_05_ap+0.10_socket_v2.png,0.7553284586462506,yes,0.5976616740226746,0.1354,1,0,1,0,=,1,3a1fa51249097cab700477bf4d53a71d95f4c0bcd5324c7b45f695dad4b6d005
calib,rect,rect_05,rect_05_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap+0.00_socket_v1.png,data/renders/aperture/rect_05_ap+0.00_socket_v2.png,0.7513393672308278,yes,0.5925745368003845,0.0677,1,0,1,0,=,0,b5d32f76f0cde0f5bb0b98d94ca08162f5218ce82bf22112429aa1e054ed8f25
calib,rect,rect_05,rect_05_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.10_socket_v1.png,data/renders/aperture/rect_05_ap-0.10_socket_v2.png,0.7467994051914278,yes,0.5928313732147217,-0.1514,0,0,1,0,=,0,adb81bd782f18c68aae63623bae63724a8d015ad10fa2cfb75b29ee11b87a9a7
calib,rect,rect_05,rect_05_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.30_socket_v1.png,data/renders/aperture/rect_05_ap-0.30_socket_v2.png,0.7479056602849804,yes,0.5859573483467102,-0.4335,0,0,1,0,=,1,1f552bcb84d2ecc87703396375ef5c064422549b70a35607389e7fb2f9e72ff4
calib,rect,rect_05,rect_05_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.60_socket_v1.png,data/renders/aperture/rect_05_ap-0.60_socket_v2.png,0.7411873522783825,yes,0.5747418403625488,-0.8618,0,0,1,0,=,1,d2810441f04f08dd0a78f8e66cfb57f1784ab33a11ad09889e2c959ed008dfed
calib,rect,rect_05,rect_05_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-1.20_socket_v1.png,data/renders/aperture/rect_05_ap-1.20_socket_v2.png,0.7379832052795008,yes,0.5800907015800476,-1.6764,0,0,1,0,=,1,9d071a4260b44c65b3126894f5dd95abd35f631fcc8c4eee9380b0d54e5ee15d
calib,square,square_01,square_01,0.3,compatible,,0.2999,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png,0.7840466485029044,yes,0.6485651731491089,0.2792,1,0,1,0,=,1,d4185f0da6124bcdb58a64e1d3e8cc20afa4ef7a64a36b261b9253fe1ee421d1
calib,square,square_01,square_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap+0.10_socket_v1.png,data/renders/aperture/square_01_ap+0.10_socket_v2.png,0.778111664253149,yes,0.6197460889816284,0.1354,1,0,1,0,=,1,cc1098fc7c9b0e2513de489b2daf720f9f9f22b25b6d9aeb46b4ec3682311407
calib,square,square_01,square_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap+0.00_socket_v1.png,data/renders/aperture/square_01_ap+0.00_socket_v2.png,0.7745217701236852,yes,0.6089221835136414,0.0677,1,0,1,0,=,0,e962362c26725048e8007519811a270cac6de9882d44ee7d2bad0c23cc99cbe6
calib,square,square_01,square_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.10_socket_v1.png,data/renders/aperture/square_01_ap-0.10_socket_v2.png,0.7788677707904407,yes,0.6203093528747559,-0.1915,0,0,1,0,=,0,89ee838f1f1ced7c47e92f72b98b4d585b1dbdebf3bee94d4cc879dca4c19941
calib,square,square_01,square_01_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.30_socket_v1.png,data/renders/aperture/square_01_ap-0.30_socket_v2.png,0.781205616849923,yes,0.6444575190544128,-0.4335,0,0,1,0,=,1,bfc240d4c17b8c02ac157606bb5744d575fed8db3d645ff68e0bc75de155ab56
calib,square,square_01,square_01_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.60_socket_v1.png,data/renders/aperture/square_01_ap-0.60_socket_v2.png,0.7771785687649841,yes,0.6285226941108704,-0.8618,0,0,1,0,=,1,cfbcba216ad3bf2513e05d72d728f90ca4740e94e6b83fa2437f0ebd2f783d16
calib,square,square_01,square_01_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-1.20_socket_v1.png,data/renders/aperture/square_01_ap-1.20_socket_v2.png,0.7789912544401456,yes,0.6408876776695251,-1.7236,0,0,1,0,=,1,ea393cb69885a5e5bb2c20ca831499b8cb49d7b5fad2b9045617ca158437750e
