peg_id,socket_id,label,reason,margin_mm,max_gap_mm,best_rot,fit_rots,loose,nominal,same_family
polygon_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,square_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,square_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_04,square_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
cross_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
cross_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
cross_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
cross_04,square_01,incompatible,,-2.0,nan,0,,0,0,0
tee_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
tee_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
tee_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
ell_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
ell_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
ell_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
ell_04,square_01,incompatible,,-2.0,nan,0,,0,0,0
ell_05,square_01,incompatible,,-2.0,nan,0,,0,0,0
ell_06,square_01,incompatible,,-2.0,nan,0,,0,0,0
star_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
star_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
star_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
star_04,square_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,square_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,square_01,incompatible,,-2.0,nan,0,,0,0,0
notched_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
notched_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
notched_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
notched_04,square_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_04,square_01,incompatible,,-1.9512,nan,0,,0,0,0
gear_01,square_01,incompatible,,-2.0,nan,0,,0,0,0
gear_02,square_01,incompatible,,-2.0,nan,0,,0,0,0
gear_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
tube_01,square_01,incompatible,,-1.7002,nan,0,,0,0,0
tube_02,square_01,incompatible,,-1.7002,nan,0,,0,0,0
tube_03,square_01,incompatible,,-2.0,nan,0,,0,0,0
circle_01,square_02,compatible,,1.8,4.4941,0,0 90 180 270,1,0,0
circle_02,square_02,compatible,,0.3,2.9941,180,0 90 180 270,1,0,0
circle_03,square_02,incompatible,,-1.2002,nan,0,,0,0,0
circle_04,square_02,incompatible,,-2.0,nan,0,,0,0,0
circle_05,square_02,incompatible,,-2.0,nan,0,,0,0,0
square_01,square_02,compatible,,1.8,2.4219,0,0 90 180 270,1,0,1
square_02,square_02,compatible,,0.2999,0.3008,0,0 90 180 270,0,1,1
square_03,square_02,incompatible,,-1.8223,nan,0,,0,0,1
square_04,square_02,incompatible,,-2.0,nan,0,,0,0,1
rect_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
rect_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
rect_03,square_02,incompatible,,-1.2002,nan,0,,0,0,0
rect_04,square_02,incompatible,,-2.0,nan,0,,0,0,0
rect_05,square_02,compatible,,0.8,3.8369,0,0 90 180 270,1,0,0
obround_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
obround_02,square_02,incompatible,,-1.2002,nan,0,,0,0,0
obround_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
obround_04,square_02,incompatible,,-0.2002,nan,0,,0,0,0
ellipse_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
ellipse_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,square_02,incompatible,,-1.2002,nan,0,,0,0,0
polygon_05,square_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,square_02,incompatible,,-1.2002,nan,0,,0,0,0
dshape_02,square_02,incompatible,,-1.2002,nan,0,,0,0,0
dshape_03,square_02,incompatible,,-1.2002,nan,0,,0,0,0
dshape_04,square_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,square_02,incompatible,,-1.2002,nan,0,,0,0,0
double_d_02,square_02,incompatible,,-1.2002,nan,0,,0,0,0
double_d_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
cross_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
cross_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
cross_03,square_02,incompatible,,-1.2002,nan,0,,0,0,0
cross_04,square_02,incompatible,,-2.0,nan,0,,0,0,0
tee_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
tee_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
tee_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
ell_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
ell_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
ell_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
ell_04,square_02,incompatible,,-2.0,nan,0,,0,0,0
ell_05,square_02,incompatible,,-2.0,nan,0,,0,0,0
ell_06,square_02,incompatible,,-2.0,nan,0,,0,0,0
star_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
star_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
star_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
star_04,square_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,square_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,square_02,incompatible,,-2.0,nan,0,,0,0,0
notched_01,square_02,incompatible,,-1.2002,nan,0,,0,0,0
notched_02,square_02,incompatible,,-1.6143,nan,0,,0,0,0
notched_03,square_02,incompatible,,-1.6143,nan,0,,0,0,0
notched_04,square_02,incompatible,,-1.2305,nan,0,,0,0,0
trapezoid_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,square_02,incompatible,,-1.2002,nan,0,,0,0,0
chamfered_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_04,square_02,incompatible,,-0.4512,nan,0,,0,0,0
gear_01,square_02,incompatible,,-2.0,nan,0,,0,0,0
gear_02,square_02,incompatible,,-2.0,nan,0,,0,0,0
gear_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
tube_01,square_02,incompatible,,-0.2002,nan,0,,0,0,0
tube_02,square_02,incompatible,,-0.2002,nan,0,,0,0,0
tube_03,square_02,incompatible,,-2.0,nan,0,,0,0,0
circle_01,square_03,compatible,,3.3,6.6162,0,0 90 180 270,1,0,0
circle_02,square_03,compatible,,1.8,5.1162,90,0 90 180 270,1,0,0
circle_03,square_03,compatible,,0.3,3.6152,0,0 90 180 270,1,0,0
circle_04,square_03,incompatible,,-1.7002,nan,0,,0,0,0
circle_05,square_03,incompatible,,-2.0,nan,0,,0,0,0
square_01,square_03,compatible,,3.3,4.543,0,0 90 180 270,1,0,1
square_02,square_03,compatible,,1.8,2.4219,0,0 90 180 270,1,0,1
square_03,square_03,compatible,,0.2999,0.3008,0,0 90 180 270,0,1,1
square_04,square_03,incompatible,,-2.0,nan,0,,0,0,1
rect_01,square_03,incompatible,,-1.7002,nan,0,,0,0,0
rect_02,square_03,incompatible,,-1.7002,nan,0,,0,0,0
rect_03,square_03,compatible,,0.3,4.3008,90,0 90 180 270,1,0,0
rect_04,square_03,incompatible,,-2.0,nan,0,,0,0,0
rect_05,square_03,compatible,,2.3,5.6865,90,0 90 180 270,1,0,0
obround_01,square_03,incompatible,,-1.7002,nan,0,,0,0,0
obround_02,square_03,compatible,,0.3,5.2461,90,0 90 180 270,1,0,0
obround_03,square_03,incompatible,,-2.0,nan,0,,0,0,0
obround_04,square_03,compatible,,1.3,6.2451,90,0 90 180 270,1,0,0
ellipse_01,square_03,incompatible,,-1.7002,nan,0,,0,0,0
ellipse_02,square_03,incompatible,,-0.7002,nan,0,,0,0,0
ellipse_03,square_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,square_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,square_03,incompatible,,-1.7002,nan,0,,0,0,0
polygon_03,square_03,incompatible,,-1.7002,nan,0,,0,0,0
polygon_04,square_03,compatible,,0.3,4.3008,90,0 90 180 270,1,0,0
polygon_05,square_03,incompatible,,-0.9395,nan,0,,0,0,0
dshape_01,square_03,compatible,,0.3,3.9961,90,0 90 180 270,1,0,0
dshape_02,square_03,compatible,,0.3,4.623,90,0 90 180 270,1,0,0
dshape_03,square_03,compatible,,0.3,5.3789,90,0 90 180 270,1,0,0
dshape_04,square_03,incompatible,,-1.7002,nan,0,,0,0,0
double_d_01,square_03,compatible,,0.3,3.6152,90,0 90 180 270,1,0,0
double_d_02,square_03,compatible,,0.3,4.4434,90,0 90 180 270,1,0,0
double_d_03,square_03,incompatible,,-1.7002,nan,0,,0,0,0
cross_01,square_03,incompatible,,-1.7002,nan,0,,0,0,0
cross_02,square_03,incompatible,,-1.7002,nan,0,,0,0,0
cross_03,square_03,compatible,,0.3,5.2178,0,0 90 180 270,1,0,0
cross_04,square_03,incompatible,,-1.7002,nan,0,,0,0,0
tee_01,square_03,incompatible,,-2.0,nan,0,,0,0,0
tee_02,square_03,incompatible,,-2.0,nan,0,,0,0,0
tee_03,square_03,incompatible,,-2.0,nan,0,,0,0,0
ell_01,square_03,incompatible,,-2.0,nan,0,,0,0,0
ell_02,square_03,incompatible,,-2.0,nan,0,,0,0,0
ell_03,square_03,incompatible,,-2.0,nan,0,,0,0,0
ell_04,square_03,incompatible,,-2.0,nan,0,,0,0,0
ell_05,square_03,incompatible,,-2.0,nan,0,,0,0,0
ell_06,square_03,incompatible,,-2.0,nan,0,,0,0,0
star_01,square_03,incompatible,,-2.0,nan,0,,0,0,0
star_02,square_03,incompatible,,-2.0,nan,0,,0,0,0
star_03,square_03,incompatible,,-2.0,nan,0,,0,0,0
star_04,square_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,square_03,incompatible,,-1.4346,nan,0,,0,0,0
keyed_02,square_03,incompatible,,-1.25,nan,0,,0,0,0
keyed_03,square_03,incompatible,,-1.7002,nan,0,,0,0,0
keyed_04,square_03,incompatible,,-1.4414,nan,0,,0,0,0
keyed_05,square_03,incompatible,,-2.0,nan,0,,0,0,0
notched_01,square_03,compatible,,0.3,3.5176,90,0 90 180 270,1,0,0
notched_02,square_03,ambiguous,off_centre,-0.1143,nan,0,,0,0,0
notched_03,square_03,ambiguous,off_centre,-0.1143,nan,0,,0,0,0
notched_04,square_03,compatible,,0.3,4.2734,90,0 90 180 270,1,0,0
trapezoid_01,square_03,incompatible,,-1.7002,nan,0,,0,0,0
trapezoid_02,square_03,incompatible,,-1.7002,nan,0,,0,0,0
trapezoid_03,square_03,compatible,,0.3,4.6035,90,0 90 180 270,1,0,0
chamfered_01,square_03,incompatible,,-0.959,nan,0,,0,0,0
chamfered_02,square_03,incompatible,,-0.959,nan,0,,0,0,0
chamfered_03,square_03,incompatible,,-1.3975,nan,0,,0,0,0
chamfered_04,square_03,compatible,,1.0488,5.6934,0,0 90 180 270,1,0,0
gear_01,square_03,incompatible,,-2.0,nan,0,,0,0,0
gear_02,square_03,incompatible,,-2.0,nan,0,,0,0,0
gear_03,square_03,incompatible,,-2.0,nan,0,,0,0,0
tube_01,square_03,compatible,,1.3,4.6152,0,0 90 180 270,1,0,0
tube_02,square_03,compatible,,1.3,4.6152,270,0 90 180 270,1,0,0
tube_03,square_03,incompatible,,-0.7002,nan,0,,0,0,0
circle_01,square_04,compatible,,5.3,9.4453,0,0 90 180 270,1,0,0
circle_02,square_04,compatible,,3.8,7.9453,0,0 90 180 270,1,0,0
circle_03,square_04,compatible,,2.3,6.4443,0,0 90 180 270,1,0,0
circle_04,square_04,compatible,,0.3,4.4443,0,0 90 180 270,1,0,0
circle_05,square_04,incompatible,,-1.7002,nan,0,,0,0,0
square_01,square_04,compatible,,5.3,7.3711,0,0 90 180 270,1,0,1
square_02,square_04,compatible,,3.8,5.25,0,0 90 180 270,1,0,1
square_03,square_04,compatible,,2.3,3.1289,0,0 90 180 270,1,0,1
square_04,square_04,compatible,,0.2999,0.3008,0,0 90 180 270,0,1,1
rect_01,square_04,compatible,,0.3,6.3008,0,0 90 180 270,1,0,0
rect_02,square_04,compatible,,0.3,5.3008,0,0 90 180 270,1,0,0
rect_03,square_04,compatible,,2.3,6.627,0,0 90 180 270,1,0,0
rect_04,square_04,incompatible,,-1.7002,nan,0,,0,0,0
rect_05,square_04,compatible,,4.3,8.3652,0,0 90 180 270,1,0,0
obround_01,square_04,compatible,,0.3,7.0723,0,0 90 180 270,1,0,0
obround_02,square_04,compatible,,2.3,7.9648,0,0 90 180 270,1,0,0
obround_03,square_04,incompatible,,-1.7002,nan,0,,0,0,0
obround_04,square_04,compatible,,3.3,8.9648,0,0 90 180 270,1,0,0
ellipse_01,square_04,compatible,,0.3,6.752,0,0 90 180 270,1,0,0
ellipse_02,square_04,compatible,,1.3,7.7188,0,0 90 180 270,1,0,0
ellipse_03,square_04,incompatible,,-1.7002,nan,0,,0,0,0
polygon_01,square_04,ambiguous,off_centre,-0.7002,nan,0,,0,0,0
polygon_02,square_04,compatible,,0.3,6.1787,0,0 90 180 270,1,0,0
polygon_03,square_04,compatible,,0.3,5.3008,0,0 90 180 270,1,0,0
polygon_04,square_04,compatible,,2.3,7.0322,0,0 90 180 270,1,0,0
polygon_05,square_04,compatible,,1.0612,5.2041,0,0 90 180 270,1,0,0
dshape_01,square_04,compatible,,2.3,6.8242,0,0 90 180 270,1,0,0
dshape_02,square_04,compatible,,2.3,7.4443,0,0 90 180 270,1,0,0
dshape_03,square_04,compatible,,2.3,8.1885,0,0 90 180 270,1,0,0
dshape_04,square_04,compatible,,0.3,5.3662,0,0 90 180 270,1,0,0
double_d_01,square_04,compatible,,2.3,6.4443,0,0 90 180 270,1,0,0
double_d_02,square_04,compatible,,2.3,7.0439,0,0 90 180 270,1,0,0
double_d_03,square_04,compatible,,0.3,4.4463,0,0 90 180 270,1,0,0
cross_01,square_04,compatible,,0.3,7.7178,0,0 90 180 270,1,0,0
cross_02,square_04,compatible,,0.3,6.2178,0,0 90 180 270,1,0,0
cross_03,square_04,compatible,,2.3,7.5449,0,0 90 180 270,1,0,0
cross_04,square_04,compatible,,0.3,7.3008,0,0 90 180 270,1,0,0
tee_01,square_04,ambiguous,boundary,-0.0342,nan,0,,0,0,0
tee_02,square_04,ambiguous,off_centre,-0.7002,nan,0,,0,0,0
tee_03,square_04,ambiguous,off_centre,-2.0,nan,0,,0,0,0
ell_01,square_04,ambiguous,off_centre,-1.1006,nan,0,,0,0,0
ell_02,square_04,ambiguous,off_centre,-1.1006,nan,0,,0,0,0
ell_03,square_04,ambiguous,off_centre,-1.7002,nan,0,,0,0,0
ell_04,square_04,ambiguous,off_centre,-1.7002,nan,0,,0,0,0
ell_05,square_04,ambiguous,off_centre,-1.7627,nan,0,,0,0,0
ell_06,square_04,ambiguous,off_centre,-1.7627,nan,0,,0,0,0
star_01,square_04,incompatible,,-0.7002,nan,0,,0,0,0
star_02,square_04,incompatible,,-0.7002,nan,0,,0,0,0
star_03,square_04,incompatible,,-0.7002,nan,0,,0,0,0
star_04,square_04,incompatible,,-0.7002,nan,0,,0,0,0
keyed_01,square_04,compatible,,0.5663,6.6338,0,0 90 180 270,1,0,0
keyed_02,square_04,compatible,,0.7501,6.7666,0,0 90 180 270,1,0,0
keyed_03,square_04,compatible,,0.3,6.4443,0,0 90 180 270,1,0,0
keyed_04,square_04,compatible,,0.5587,6.8105,0,0 90 180 270,1,0,0
keyed_05,square_04,incompatible,,-1.4189,nan,0,,0,0,0
notched_01,square_04,compatible,,2.3,5.1953,0,0 90 180 270,1,0,0
notched_02,square_04,compatible,,1.8862,5.377,0,0 90 180 270,1,0,0
notched_03,square_04,compatible,,1.8862,5.377,0,0 90 180 270,1,0,0
notched_04,square_04,compatible,,2.3,5.501,0,0 90 180 270,1,0,0
trapezoid_01,square_04,compatible,,0.3,6.7998,0,0 90 180 270,1,0,0
trapezoid_02,square_04,compatible,,0.3,6.4863,0,0 90 180 270,1,0,0
trapezoid_03,square_04,compatible,,2.3,7.3555,0,0 90 180 270,1,0,0
chamfered_01,square_04,compatible,,1.0419,7.292,0,0 90 180 270,1,0,0
chamfered_02,square_04,compatible,,1.0419,7.292,0,0 90 180 270,1,0,0
chamfered_03,square_04,compatible,,0.6029,8.1445,0,0 90 180 270,1,0,0
chamfered_04,square_04,compatible,,3.0488,8.5215,0,0 90 180 270,1,0,0
gear_01,square_04,incompatible,,-0.5654,nan,0,,0,0,0
gear_02,square_04,incompatible,,-0.624,nan,0,,0,0,0
gear_03,square_04,incompatible,,-0.667,nan,0,,0,0,0
tube_01,square_04,compatible,,3.3,7.4453,0,0 90 180 270,1,0,0
tube_02,square_04,compatible,,3.3,7.4453,0,0 90 180 270,1,0,0
tube_03,square_04,compatible,,1.3,5.4443,0,0 90 180 270,1,0,0
circle_01,rect_01,incompatible,,-0.7002,nan,0,,0,0,0
circle_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
circle_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
circle_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
circle_05,rect_01,incompatible,,-2.0,nan,0,,0,0,0
square_01,rect_01,incompatible,,-0.7002,nan,0,,0,0,0
square_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
square_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
square_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
rect_01,rect_01,compatible,,0.2999,0.3008,0,0 180,0,1,1
rect_02,rect_01,incompatible,,-0.7002,nan,0,,0,0,1
rect_03,rect_01,compatible,,0.3,2.3008,0,0 180,1,0,1
rect_04,rect_01,incompatible,,-2.0,nan,0,,0,0,1
rect_05,rect_01,compatible,,1.3,4.4238,0,0 180,1,0,1
obround_01,rect_01,compatible,,0.3,1.958,0,0 180,1,0,0
obround_02,rect_01,compatible,,0.3,3.5127,0,0 180,1,0,0
obround_03,rect_01,incompatible,,-1.7002,nan,0,,0,0,0
obround_04,rect_01,compatible,,1.3,4.5127,0,0 180,1,0,0
ellipse_01,rect_01,incompatible,,-1.7002,nan,0,,0,0,0
ellipse_02,rect_01,incompatible,,-0.7002,nan,0,,0,0,0
ellipse_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,rect_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,rect_01,incompatible,,-1.3574,nan,0,,0,0,0
dshape_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,rect_01,incompatible,,-1.7002,nan,0,,0,0,0
double_d_02,rect_01,compatible,,0.3,3.0723,0,0 180,1,0,0
double_d_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
cross_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
cross_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
cross_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
cross_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
tee_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
tee_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
tee_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
ell_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
ell_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
ell_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
ell_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
ell_05,rect_01,incompatible,,-2.0,nan,0,,0,0,0
ell_06,rect_01,incompatible,,-2.0,nan,0,,0,0,0
star_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
star_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
star_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
star_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,rect_01,incompatible,,-2.0,nan,0,,0,0,0
notched_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
notched_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
notched_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
notched_04,rect_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,rect_01,compatible,,0.0647,3.0264,0,0 180,1,0,0
trapezoid_02,rect_01,compatible,,0.1519,2.2051,0,0 180,1,0,0
trapezoid_03,rect_01,compatible,,0.1095,4.1348,0,0 180,1,0,0
chamfered_01,rect_01,compatible,,0.2032,2.8779,0,0 180,1,0,0
chamfered_02,rect_01,compatible,,0.2032,2.8779,0,0 180,1,0,0
chamfered_03,rect_01,compatible,,0.0782,3.8936,0,0 180,1,0,0
chamfered_04,rect_01,compatible,,0.1744,4.2764,0,0 180,1,0,0
gear_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
gear_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
gear_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
tube_01,rect_01,incompatible,,-2.0,nan,0,,0,0,0
tube_02,rect_01,incompatible,,-2.0,nan,0,,0,0,0
tube_03,rect_01,incompatible,,-2.0,nan,0,,0,0,0
circle_01,rect_02,compatible,,0.3,6.4824,0,0 90 180 270,1,0,0
circle_02,rect_02,incompatible,,-1.2002,nan,0,,0,0,0
circle_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
circle_04,rect_02,incompatible,,-2.0,nan,0,,0,0,0
circle_05,rect_02,incompatible,,-2.0,nan,0,,0,0,0
square_01,rect_02,compatible,,0.3,5.3008,0,0 90 180 270,1,0,0
square_02,rect_02,incompatible,,-1.2002,nan,0,,0,0,0
square_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
square_04,rect_02,incompatible,,-2.0,nan,0,,0,0,0
rect_01,rect_02,compatible,,0.3,1.3008,0,0 180,1,0,1
rect_02,rect_02,compatible,,0.2999,0.3008,0,0 180,0,1,1
rect_03,rect_02,compatible,,1.3,2.5371,0,0 180,1,0,1
rect_04,rect_02,incompatible,,-1.9365,nan,0,,0,0,1
rect_05,rect_02,compatible,,2.3,4.7744,0,0 180,1,0,1
obround_01,rect_02,compatible,,0.3,2.7041,0,0 180,1,0,0
obround_02,rect_02,compatible,,1.3,4.1113,0,0 180,1,0,0
obround_03,rect_02,incompatible,,-1.7002,nan,0,,0,0,0
obround_04,rect_02,compatible,,2.3,5.1123,0,0 180,1,0,0
ellipse_01,rect_02,incompatible,,-0.7002,nan,0,,0,0,0
ellipse_02,rect_02,compatible,,0.3,3.6338,0,0 180,1,0,0
ellipse_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,rect_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,rect_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,rect_02,incompatible,,-1.6289,nan,0,,0,0,0
polygon_05,rect_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,rect_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,rect_02,incompatible,,-1.3301,nan,0,,0,0,0
dshape_03,rect_02,ambiguous,off_centre,-0.3574,nan,0,,0,0,0
dshape_04,rect_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,rect_02,incompatible,,-0.7002,nan,0,,0,0,0
double_d_02,rect_02,compatible,,1.3,3.4834,0,0 180,1,0,0
double_d_03,rect_02,incompatible,,-1.7002,nan,0,,0,0,0
cross_01,rect_02,incompatible,,-2.0,nan,0,,0,0,0
cross_02,rect_02,incompatible,,-2.0,nan,0,,0,0,0
cross_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
cross_04,rect_02,incompatible,,-1.7002,nan,0,,0,0,0
tee_01,rect_02,incompatible,,-2.0,nan,0,,0,0,0
tee_02,rect_02,incompatible,,-2.0,nan,0,,0,0,0
tee_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
ell_01,rect_02,incompatible,,-2.0,nan,0,,0,0,0
ell_02,rect_02,incompatible,,-2.0,nan,0,,0,0,0
ell_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
ell_04,rect_02,incompatible,,-2.0,nan,0,,0,0,0
ell_05,rect_02,incompatible,,-2.0,nan,0,,0,0,0
ell_06,rect_02,incompatible,,-2.0,nan,0,,0,0,0
star_01,rect_02,incompatible,,-2.0,nan,0,,0,0,0
star_02,rect_02,incompatible,,-2.0,nan,0,,0,0,0
star_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
star_04,rect_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,rect_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,rect_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,rect_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,rect_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,rect_02,incompatible,,-2.0,nan,0,,0,0,0
notched_01,rect_02,incompatible,,-1.166,nan,0,,0,0,0
notched_02,rect_02,incompatible,,-1.166,nan,0,,0,0,0
notched_03,rect_02,incompatible,,-1.166,nan,0,,0,0,0
notched_04,rect_02,incompatible,,-1.5,nan,0,,0,0,0
trapezoid_01,rect_02,compatible,,0.3,3.3779,0,0 180,1,0,0
trapezoid_02,rect_02,compatible,,0.3,2.4746,0,0 180,1,0,0
trapezoid_03,rect_02,compatible,,1.1095,4.377,0,0 180,1,0,0
chamfered_01,rect_02,compatible,,1.0419,3.585,0,0 180,1,0,0
