split,family,peg_id,cand_id,offset_mm,label,reason,margin_mm,peg_v1,peg_v2,socket_v1,socket_v2,p_yes,answer,top_prob,image_margin_mm,image_fits,accept_tau,accept_yes
calib,square,square_03,square_03_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-0.30_socket_v1.png,data/renders/aperture/square_03_ap-0.30_socket_v2.png,0.7791411044776217,yes,0.5730323195457458,-0.383,0,0,1
calib,square,square_03,square_03_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-0.60_socket_v1.png,data/renders/aperture/square_03_ap-0.60_socket_v2.png,0.7831271860791595,yes,0.5876085162162781,-0.8618,0,0,1
calib,square,square_03,square_03_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-1.20_socket_v1.png,data/renders/aperture/square_03_ap-1.20_socket_v2.png,0.7870995638381266,yes,0.6188486814498901,-1.6764,0,0,1
calib,square,square_04,square_04,0.3,compatible,,0.2999,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_04_socket_v1.png,data/renders/procedural/square_04_socket_v2.png,0.7887614512417298,yes,0.5800955295562744,0.3385,1,1,1
calib,square,square_04,square_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap+0.10_socket_v1.png,data/renders/aperture/square_04_ap+0.10_socket_v2.png,0.7737366254580101,yes,0.5189611911773682,0.1354,1,0,1
calib,square,square_04,square_04_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap+0.00_socket_v1.png,data/renders/aperture/square_04_ap+0.00_socket_v2.png,0.7762316610097384,yes,0.5285659432411194,0.0677,1,0,1
calib,square,square_04,square_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-0.10_socket_v1.png,data/renders/aperture/square_04_ap-0.10_socket_v2.png,0.780316911134499,yes,0.5206824541091919,-0.1915,0,0,1
calib,square,square_04,square_04_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-0.30_socket_v1.png,data/renders/aperture/square_04_ap-0.30_socket_v2.png,0.771577035892029,yes,0.498595267534256,-0.4335,0,0,1
calib,square,square_04,square_04_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-0.60_socket_v1.png,data/renders/aperture/square_04_ap-0.60_socket_v2.png,0.7673740248898161,yes,0.4848783016204834,-0.8618,0,0,1
calib,square,square_04,square_04_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-1.20_socket_v1.png,data/renders/aperture/square_04_ap-1.20_socket_v2.png,0.7627935083633262,yes,0.4792066216468811,-1.7236,0,0,1
test,star,star_01,star_01,0.3,compatible,,0.2999,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/star_01_socket_v1.png,data/renders/procedural/star_01_socket_v2.png,0.806213870902098,yes,0.5268317461013794,0.3028,1,1,1
test,star,star_01,star_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap+0.10_socket_v1.png,data/renders/aperture/star_01_ap+0.10_socket_v2.png,0.805474239647024,yes,0.5206316113471985,0.1354,1,1,1
test,star,star_01,star_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap+0.00_socket_v1.png,data/renders/aperture/star_01_ap+0.00_socket_v2.png,0.7966470850197087,yes,0.5034316182136536,0.0677,1,1,1
test,star,star_01,star_01_ap-0.10,-0.1,incompatible,,-0.209,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-0.10_socket_v1.png,data/renders/aperture/star_01_ap-0.10_socket_v2.png,0.8009783425599611,yes,0.5003506541252136,-0.2031,0,1,1
test,star,star_01,star_01_ap-0.30,-0.3,incompatible,,-0.626,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-0.30_socket_v1.png,data/renders/aperture/star_01_ap-0.30_socket_v2.png,0.8000488734895007,yes,0.5026887655258179,-0.6771,0,1,1
test,star,star_01,star_01_ap-0.60,-0.6,incompatible,,-1.251,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-0.60_socket_v1.png,data/renders/aperture/star_01_ap-0.60_socket_v2.png,0.7998040120982589,yes,0.49084311723709106,-1.2865,0,1,1
test,star,star_01,star_01_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-1.20_socket_v1.png,data/renders/aperture/star_01_ap-1.20_socket_v2.png,0.8127125766359391,yes,0.5253373980522156,-2.5052,0,1,1
test,star,star_02,star_02,0.3,compatible,,0.2999,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/procedural/star_02_socket_v1.png,data/renders/procedural/star_02_socket_v2.png,0.8222286602992182,yes,0.6146577596664429,0.3028,1,1,1
test,star,star_02,star_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap+0.10_socket_v1.png,data/renders/aperture/star_02_ap+0.10_socket_v2.png,0.8217066826350908,yes,0.6237629652023315,0.0677,1,1,1
test,star,star_02,star_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap+0.00_socket_v1.png,data/renders/aperture/star_02_ap+0.00_socket_v2.png,0.8242137411027445,yes,0.6280233263969421,0.0677,1,1,1
test,star,star_02,star_02_ap-0.10,-0.1,incompatible,,-0.2266,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-0.10_socket_v1.png,data/renders/aperture/star_02_ap-0.10_socket_v2.png,0.8216577227962825,yes,0.6166313886642456,-0.2873,0,1,1
test,star,star_02,star_02_ap-0.30,-0.3,incompatible,,-0.6787,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-0.30_socket_v1.png,data/renders/aperture/star_02_ap-0.30_socket_v2.png,0.8231537561524723,yes,0.6318022012710571,-0.7324,0,1,1
test,star,star_02,star_02_ap-0.60,-0.6,incompatible,,-1.3564,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-0.60_socket_v1.png,data/renders/aperture/star_02_ap-0.60_socket_v2.png,0.8166894707102464,yes,0.5882032513618469,-1.3542,0,1,1
test,star,star_02,star_02_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-1.20_socket_v1.png,data/renders/aperture/star_02_ap-1.20_socket_v2.png,0.8351700550392835,yes,0.6654006242752075,-2.8178,0,1,1
test,star,star_03,star_03,0.3,compatible,,0.2999,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png,0.8191945882367093,yes,0.587378740310669,0.3028,1,1,1
test,star,star_03,star_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap+0.10_socket_v1.png,data/renders/aperture/star_03_ap+0.10_socket_v2.png,0.80809855420893,yes,0.5448412299156189,0.1354,1,1,1
test,star,star_03,star_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap+0.00_socket_v1.png,data/renders/aperture/star_03_ap+0.00_socket_v2.png,0.8122141431502029,yes,0.5531349778175354,-0.0677,0,1,1
test,star,star_03,star_03_ap-0.10,-0.1,incompatible,,-0.248,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-0.10_socket_v1.png,data/renders/aperture/star_03_ap-0.10_socket_v2.png,0.8105111906655078,yes,0.5464512705802917,-0.3028,0,1,1
test,star,star_03,star_03_ap-0.30,-0.3,incompatible,,-0.7441,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-0.30_socket_v1.png,data/renders/aperture/star_03_ap-0.30_socket_v2.png,0.8101892693087808,yes,0.5434859395027161,-0.6971,0,1,1
test,star,star_03,star_03_ap-0.60,-0.6,incompatible,,-1.4883,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-0.60_socket_v1.png,data/renders/aperture/star_03_ap-0.60_socket_v2.png,0.8148192922093007,yes,0.5549682378768921,-1.4896,0,1,1
test,star,star_03,star_03_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-1.20_socket_v1.png,data/renders/aperture/star_03_ap-1.20_socket_v2.png,0.8273496219788136,yes,0.5933289527893066,-2.9792,0,1,1
test,star,star_04,star_04,0.3,compatible,,0.2999,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/procedural/star_04_socket_v1.png,data/renders/procedural/star_04_socket_v2.png,0.8132368483495427,yes,0.5806044340133667,0.2441,1,1,1
test,star,star_04,star_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap+0.10_socket_v1.png,data/renders/aperture/star_04_ap+0.10_socket_v2.png,0.8036368732860335,yes,0.56597501039505,0.0677,1,1,1
test,star,star_04,star_04_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap+0.00_socket_v1.png,data/renders/aperture/star_04_ap+0.00_socket_v2.png,0.8025134525850841,yes,0.5677523612976074,-0.0677,0,1,1
test,star,star_04,star_04_ap-0.10,-0.1,incompatible,,-0.1641,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-0.10_socket_v1.png,data/renders/aperture/star_04_ap-0.10_socket_v2.png,0.80959093994398,yes,0.5675543546676636,-0.2873,0,1,1
test,star,star_04,star_04_ap-0.30,-0.3,incompatible,,-0.4922,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-0.30_socket_v1.png,data/renders/aperture/star_04_ap-0.30_socket_v2.png,0.8081290619282737,yes,0.574368953704834,-0.5824,0,1,1
test,star,star_04,star_04_ap-0.60,-0.6,incompatible,,-0.9834,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-0.60_socket_v1.png,data/renders/aperture/star_04_ap-0.60_socket_v2.png,0.8167190688243522,yes,0.6176815032958984,-1.0156,0,1,1
test,star,star_04,star_04_ap-1.20,-1.2,incompatible,,-1.9668,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-1.20_socket_v1.png,data/renders/aperture/star_04_ap-1.20_socket_v2.png,0.8171105546587594,yes,0.6084662675857544,-2.0199,0,1,1
calib,tee,tee_01,tee_01,0.3,compatible,,0.2551,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/procedural/tee_01_socket_v1.png,data/renders/procedural/tee_01_socket_v2.png,0.7924338803771526,yes,0.5178801417350769,0.3385,1,1,1
calib,tee,tee_01,tee_01_ap+0.10,0.1,compatible,,0.0846,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap+0.10_socket_v1.png,data/renders/aperture/tee_01_ap+0.10_socket_v2.png,0.7874615180888566,yes,0.48333051800727844,0.1354,1,0,1
calib,tee,tee_01,tee_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap+0.00_socket_v1.png,data/renders/aperture/tee_01_ap+0.00_socket_v2.png,0.7909617526294245,yes,0.4912988841533661,0.0677,1,1,1
calib,tee,tee_01,tee_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1533,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-0.10_socket_v1.png,data/renders/aperture/tee_01_ap-0.10_socket_v2.png,0.7811438821471439,yes,0.456061989068985,-0.1915,0,0,1
calib,tee,tee_01,tee_01_ap-0.30,-0.3,incompatible,,-0.46,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-0.30_socket_v1.png,data/renders/aperture/tee_01_ap-0.30_socket_v2.png,0.7884374867627251,yes,0.46629828214645386,-0.5288,0,1,1
calib,tee,tee_01,tee_01_ap-0.60,-0.6,incompatible,,-0.9209,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-0.60_socket_v1.png,data/renders/aperture/tee_01_ap-0.60_socket_v2.png,0.7902816983159825,yes,0.47924911975860596,-0.9623,0,1,1
calib,tee,tee_01,tee_01_ap-1.20,-1.2,incompatible,,-1.8486,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-1.20_socket_v1.png,data/renders/aperture/tee_01_ap-1.20_socket_v2.png,0.800167183897571,yes,0.4999878406524658,-1.8727,0,1,1
calib,tee,tee_02,tee_02,0.3,compatible,,0.246,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png,0.7833382816869356,yes,0.42432859539985657,0.2708,1,0,1
calib,tee,tee_02,tee_02_ap+0.10,0.1,compatible,,0.0815,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap+0.10_socket_v1.png,data/renders/aperture/tee_02_ap+0.10_socket_v2.png,0.7859479811852608,yes,0.4318239986896515,0.0958,1,0,1
calib,tee,tee_02,tee_02_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap+0.00_socket_v1.png,data/renders/aperture/tee_02_ap+0.00_socket_v2.png,0.7904665098297319,yes,0.44041571021080017,0.0677,1,1,1
calib,tee,tee_02,tee_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1562,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-0.10_socket_v1.png,data/renders/aperture/tee_02_ap-0.10_socket_v2.png,0.7904028601427209,yes,0.446428507566452,-0.2441,0,1,1
calib,tee,tee_02,tee_02_ap-0.30,-0.3,incompatible,,-0.4678,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-0.30_socket_v1.png,data/renders/aperture/tee_02_ap-0.30_socket_v2.png,0.7939689130421836,yes,0.4484560787677765,-0.5288,0,1,1
calib,tee,tee_02,tee_02_ap-0.60,-0.6,incompatible,,-0.9375,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-0.60_socket_v1.png,data/renders/aperture/tee_02_ap-0.60_socket_v2.png,0.7944744446842819,yes,0.44570857286453247,-0.9623,0,1,1
calib,tee,tee_02,tee_02_ap-1.20,-1.2,incompatible,,-1.8945,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-1.20_socket_v1.png,data/renders/aperture/tee_02_ap-1.20_socket_v2.png,0.7850004488361293,yes,0.4130638837814331,-1.9246,0,0,1
calib,tee,tee_03,tee_03,0.3,compatible,,0.2548,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/procedural/tee_03_socket_v1.png,data/renders/procedural/tee_03_socket_v2.png,0.7899252550857594,yes,0.48189276456832886,0.3028,1,1,1
calib,tee,tee_03,tee_03_ap+0.10,0.1,compatible,,0.0846,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap+0.10_socket_v1.png,data/renders/aperture/tee_03_ap+0.10_socket_v2.png,0.7847030879370401,yes,0.4431847333908081,0.1354,1,0,1
calib,tee,tee_03,tee_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap+0.00_socket_v1.png,data/renders/aperture/tee_03_ap+0.00_socket_v2.png,0.7813041857791617,yes,0.42923080921173096,0.0677,1,0,1
calib,tee,tee_03,tee_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1533,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-0.10_socket_v1.png,data/renders/aperture/tee_03_ap-0.10_socket_v2.png,0.7835625177580021,yes,0.4455212950706482,-0.1915,0,0,1
calib,tee,tee_03,tee_03_ap-0.30,-0.3,incompatible,,-0.46,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-0.30_socket_v1.png,data/renders/aperture/tee_03_ap-0.30_socket_v2.png,0.7855807749078768,yes,0.4496752917766571,-0.4883,0,0,1
calib,tee,tee_03,tee_03_ap-0.60,-0.6,incompatible,,-0.9219,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-0.60_socket_v1.png,data/renders/aperture/tee_03_ap-0.60_socket_v2.png,0.7805690839929379,yes,0.43485555052757263,-0.9109,0,0,1
calib,tee,tee_03,tee_03_ap-1.20,-1.2,incompatible,,-1.8584,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-1.20_socket_v1.png,data/renders/aperture/tee_03_ap-1.20_socket_v2.png,0.7864415215283,yes,0.4591550827026367,-1.8294,0,0,1
calib,trapezoid,trapezoid_01,trapezoid_01,0.3,compatible,,0.2749,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png,0.8170459578959104,yes,0.6760749220848083,0.3028,1,1,1
calib,trapezoid,trapezoid_01,trapezoid_01_ap+0.10,0.1,compatible,,0.0913,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap+0.10_socket_v1.png,data/renders/aperture/trapezoid_01_ap+0.10_socket_v2.png,0.8132344631524949,yes,0.6519637703895569,0.1354,1,1,1
calib,trapezoid,trapezoid_01,trapezoid_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap+0.00_socket_v1.png,data/renders/aperture/trapezoid_01_ap+0.00_socket_v2.png,0.8105898212194206,yes,0.6416486501693726,0.0677,1,1,1
calib,trapezoid,trapezoid_01,trapezoid_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1709,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-0.10_socket_v1.png,data/renders/aperture/trapezoid_01_ap-0.10_socket_v2.png,0.8087935337243393,yes,0.625267505645752,-0.2141,0,1,1
calib,trapezoid,trapezoid_01,trapezoid_01_ap-0.30,-0.3,incompatible,,-0.5127,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-0.30_socket_v1.png,data/renders/aperture/trapezoid_01_ap-0.30_socket_v2.png,0.8064996228346717,yes,0.6384016871452332,-0.5459,0,1,1
calib,trapezoid,trapezoid_01,trapezoid_01_ap-0.60,-0.6,incompatible,,-1.0254,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-0.60_socket_v1.png,data/renders/aperture/trapezoid_01_ap-0.60_socket_v2.png,0.8057551204342857,yes,0.631542444229126,-1.0335,0,1,1
calib,trapezoid,trapezoid_01,trapezoid_01_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-1.20_socket_v1.png,data/renders/aperture/trapezoid_01_ap-1.20_socket_v2.png,0.8052735630858463,yes,0.64152991771698,-2.067,0,1,1
calib,trapezoid,trapezoid_02,trapezoid_02,0.3,compatible,,0.2837,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/trapezoid_02_socket_v1.png,data/renders/procedural/trapezoid_02_socket_v2.png,0.813936405567562,yes,0.6771013736724854,0.3028,1,1,1
calib,trapezoid,trapezoid_02,trapezoid_02_ap+0.10,0.1,compatible,,0.0944,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap+0.10_socket_v1.png,data/renders/aperture/trapezoid_02_ap+0.10_socket_v2.png,0.8118993954150951,yes,0.6625997424125671,0.0958,1,1,1
calib,trapezoid,trapezoid_02,trapezoid_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap+0.00_socket_v1.png,data/renders/aperture/trapezoid_02_ap+0.00_socket_v2.png,0.8091660399432269,yes,0.6426300406455994,-0.0677,0,1,1
calib,trapezoid,trapezoid_02,trapezoid_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1592,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-0.10_socket_v1.png,data/renders/aperture/trapezoid_02_ap-0.10_socket_v2.png,0.8061925955109072,yes,0.6502516865730286,-0.1915,0,1,1
calib,trapezoid,trapezoid_02,trapezoid_02_ap-0.30,-0.3,incompatible,,-0.4775,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-0.30_socket_v1.png,data/renders/aperture/trapezoid_02_ap-0.30_socket_v2.png,0.8055050595283479,yes,0.6437739729881287,-0.4542,0,1,1
calib,trapezoid,trapezoid_02,trapezoid_02_ap-0.60,-0.6,incompatible,,-0.9551,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-0.60_socket_v1.png,data/renders/aperture/trapezoid_02_ap-0.60_socket_v2.png,0.8039924774739018,yes,0.6445494890213013,-0.9765,0,1,1
calib,trapezoid,trapezoid_02,trapezoid_02_ap-1.20,-1.2,incompatible,,-1.9121,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-1.20_socket_v1.png,data/renders/aperture/trapezoid_02_ap-1.20_socket_v2.png,0.8059656698692117,yes,0.6481088995933533,-1.897,0,1,1
calib,trapezoid,trapezoid_03,trapezoid_03,0.3,compatible,,0.281,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png,0.8001351868252828,yes,0.6672431826591492,0.3028,1,1,1
calib,trapezoid,trapezoid_03,trapezoid_03_ap+0.10,0.1,compatible,,0.0934,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/aperture/trapezoid_03_ap+0.10_socket_v1.png,data/renders/aperture/trapezoid_03_ap+0.10_socket_v2.png,0.7913026604425311,yes,0.6493173241615295,0.1354,1,1,1
calib,trapezoid,trapezoid_03,trapezoid_03_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/aperture/trapezoid_03_ap+0.00_socket_v1.png,data/renders/aperture/trapezoid_03_ap+0.00_socket_v2.png,0.7934473128757091,yes,0.6474350094795227,0.0677,1,1,1
calib,trapezoid,trapezoid_03,trapezoid_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1592,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/aperture/trapezoid_03_ap-0.10_socket_v1.png,data/renders/aperture/trapezoid_03_ap-0.10_socket_v2.png,0.7861866524575359,yes,0.6301591396331787,-0.1915,0,0,1
calib,trapezoid,trapezoid_03,trapezoid_03_ap-0.30,-0.3,incompatible,,-0.4756,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/aperture/trapezoid_03_ap-0.30_socket_v1.png,data/renders/aperture/trapezoid_03_ap-0.30_socket_v2.png,0.7920858984653886,yes,0.640699565410614,-0.5288,0,1,1
calib,trapezoid,trapezoid_03,trapezoid_03_ap-0.60,-0.6,incompatible,,-0.9521,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/aperture/trapezoid_03_ap-0.60_socket_v1.png,data/renders/aperture/trapezoid_03_ap-0.60_socket_v2.png,0.7923700486246764,yes,0.6537860035896301,-0.9209,0,1,1
calib,trapezoid,trapezoid_03,trapezoid_03_ap-1.20,-1.2,incompatible,,-1.9043,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/aperture/trapezoid_03_ap-1.20_socket_v1.png,data/renders/aperture/trapezoid_03_ap-1.20_socket_v2.png,0.7947302020875278,yes,0.6539632081985474,-1.9365,0,1,1
