block_id,peg_id,family,split,regime,position,cand_id,kind,role,label,margin_mm,sim_to_mate,is_mate,peg_v1,peg_v2,socket_v1,socket_v2
square_03_absent_hard,square_03,square,calib,absent_hard,1,tee_02,catalog,E3,incompatible,-2.0,0.384,0,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
square_03_absent_hard,square_03,square,calib,absent_hard,2,square_03_shrunk0.20,shrunk,H,incompatible,-0.2832,0.8834,0,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/blocks/square_03_shrunk0.20_socket_v1.png,data/renders/blocks/square_03_shrunk0.20_socket_v2.png
square_04_present_easy,square_04,square,calib,present_easy,0,square_04,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_04_socket_v1.png,data/renders/procedural/square_04_socket_v2.png
square_04_present_easy,square_04,square,calib,present_easy,1,rect_05,catalog,E1,incompatible,-2.0,0.1958,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
square_04_present_easy,square_04,square,calib,present_easy,2,square_01,catalog,E2,incompatible,-2.0,0.2646,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
square_04_present_hard,square_04,square,calib,present_hard,0,square_04,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_04_socket_v1.png,data/renders/procedural/square_04_socket_v2.png
square_04_present_hard,square_04,square,calib,present_hard,1,square_01,catalog,E2,incompatible,-2.0,0.2646,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
square_04_present_hard,square_04,square,calib,present_hard,2,square_04_shrunk0.20,shrunk,H,incompatible,-0.2832,0.9054,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/blocks/square_04_shrunk0.20_socket_v1.png,data/renders/blocks/square_04_shrunk0.20_socket_v2.png
square_04_absent_easy,square_04,square,calib,absent_easy,0,square_01,catalog,E2,incompatible,-2.0,0.2646,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
square_04_absent_easy,square_04,square,calib,absent_easy,1,rect_05,catalog,E1,incompatible,-2.0,0.1958,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
square_04_absent_easy,square_04,square,calib,absent_easy,2,trapezoid_03,catalog,E3,incompatible,-2.0,0.2961,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
square_04_absent_hard,square_04,square,calib,absent_hard,0,square_04_shrunk0.20,shrunk,H,incompatible,-0.2832,0.9054,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/blocks/square_04_shrunk0.20_socket_v1.png,data/renders/blocks/square_04_shrunk0.20_socket_v2.png
square_04_absent_hard,square_04,square,calib,absent_hard,1,trapezoid_03,catalog,E3,incompatible,-2.0,0.2961,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
square_04_absent_hard,square_04,square,calib,absent_hard,2,square_01,catalog,E2,incompatible,-2.0,0.2646,0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
rect_01_present_easy,rect_01,rect,calib,present_easy,0,rect_01,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png
rect_01_present_easy,rect_01,rect,calib,present_easy,1,ell_01,catalog,E1,incompatible,-2.0,0.3528,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/ell_01_socket_v1.png,data/renders/procedural/ell_01_socket_v2.png
rect_01_present_easy,rect_01,rect,calib,present_easy,2,ell_05,catalog,E2,incompatible,-2.0,0.2765,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_01_present_hard,rect_01,rect,calib,present_hard,0,trapezoid_02,catalog,H,incompatible,-1.6006,0.8752,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/trapezoid_02_socket_v1.png,data/renders/procedural/trapezoid_02_socket_v2.png
rect_01_present_hard,rect_01,rect,calib,present_hard,1,rect_01,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png
rect_01_present_hard,rect_01,rect,calib,present_hard,2,ell_05,catalog,E2,incompatible,-2.0,0.2765,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_01_absent_easy,rect_01,rect,calib,absent_easy,0,ell_01,catalog,E1,incompatible,-2.0,0.3528,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/ell_01_socket_v1.png,data/renders/procedural/ell_01_socket_v2.png
rect_01_absent_easy,rect_01,rect,calib,absent_easy,1,tee_02,catalog,E3,incompatible,-2.0,0.4171,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
rect_01_absent_easy,rect_01,rect,calib,absent_easy,2,ell_05,catalog,E2,incompatible,-2.0,0.2765,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_01_absent_hard,rect_01,rect,calib,absent_hard,0,trapezoid_02,catalog,H,incompatible,-1.6006,0.8752,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/trapezoid_02_socket_v1.png,data/renders/procedural/trapezoid_02_socket_v2.png
rect_01_absent_hard,rect_01,rect,calib,absent_hard,1,tee_02,catalog,E3,incompatible,-2.0,0.4171,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
rect_01_absent_hard,rect_01,rect,calib,absent_hard,2,ell_05,catalog,E2,incompatible,-2.0,0.2765,0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_02_present_easy,rect_02,rect,calib,present_easy,0,ell_06,catalog,E2,incompatible,-2.0,0.3332,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
rect_02_present_easy,rect_02,rect,calib,present_easy,1,rect_02,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/rect_02_socket_v1.png,data/renders/procedural/rect_02_socket_v2.png
rect_02_present_easy,rect_02,rect,calib,present_easy,2,ell_02,catalog,E1,incompatible,-2.0,0.4124,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
rect_02_present_hard,rect_02,rect,calib,present_hard,0,rect_02,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/rect_02_socket_v1.png,data/renders/procedural/rect_02_socket_v2.png
rect_02_present_hard,rect_02,rect,calib,present_hard,1,ell_06,catalog,E2,incompatible,-2.0,0.3332,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
rect_02_present_hard,rect_02,rect,calib,present_hard,2,rect_02_shrunk0.20,shrunk,H,incompatible,-0.2832,0.862,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/blocks/rect_02_shrunk0.20_socket_v1.png,data/renders/blocks/rect_02_shrunk0.20_socket_v2.png
rect_02_absent_easy,rect_02,rect,calib,absent_easy,0,rect_05,catalog,E3,incompatible,-2.0,0.3806,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
rect_02_absent_easy,rect_02,rect,calib,absent_easy,1,ell_02,catalog,E1,incompatible,-2.0,0.4124,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
rect_02_absent_easy,rect_02,rect,calib,absent_easy,2,ell_06,catalog,E2,incompatible,-2.0,0.3332,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
rect_02_absent_hard,rect_02,rect,calib,absent_hard,0,rect_05,catalog,E3,incompatible,-2.0,0.3806,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
rect_02_absent_hard,rect_02,rect,calib,absent_hard,1,rect_02_shrunk0.20,shrunk,H,incompatible,-0.2832,0.862,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/blocks/rect_02_shrunk0.20_socket_v1.png,data/renders/blocks/rect_02_shrunk0.20_socket_v2.png
rect_02_absent_hard,rect_02,rect,calib,absent_hard,2,ell_06,catalog,E2,incompatible,-2.0,0.3332,0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
rect_03_present_easy,rect_03,rect,calib,present_easy,0,rect_03,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/rect_03_socket_v1.png,data/renders/procedural/rect_03_socket_v2.png
rect_03_present_easy,rect_03,rect,calib,present_easy,1,ell_02,catalog,E1,incompatible,-2.0,0.3585,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
rect_03_present_easy,rect_03,rect,calib,present_easy,2,ell_05,catalog,E2,incompatible,-2.0,0.289,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_03_present_hard,rect_03,rect,calib,present_hard,0,rect_03,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/rect_03_socket_v1.png,data/renders/procedural/rect_03_socket_v2.png
rect_03_present_hard,rect_03,rect,calib,present_hard,1,ell_05,catalog,E2,incompatible,-2.0,0.289,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_03_present_hard,rect_03,rect,calib,present_hard,2,trapezoid_01,catalog,H,incompatible,-0.5459,0.8569,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png
rect_03_absent_easy,rect_03,rect,calib,absent_easy,0,ell_02,catalog,E1,incompatible,-2.0,0.3585,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
rect_03_absent_easy,rect_03,rect,calib,absent_easy,1,tee_02,catalog,E3,incompatible,-2.0,0.39,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
rect_03_absent_easy,rect_03,rect,calib,absent_easy,2,ell_05,catalog,E2,incompatible,-2.0,0.289,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_03_absent_hard,rect_03,rect,calib,absent_hard,0,tee_02,catalog,E3,incompatible,-2.0,0.39,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
rect_03_absent_hard,rect_03,rect,calib,absent_hard,1,ell_05,catalog,E2,incompatible,-2.0,0.289,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
rect_03_absent_hard,rect_03,rect,calib,absent_hard,2,trapezoid_01,catalog,H,incompatible,-0.5459,0.8569,0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png
rect_04_present_easy,rect_04,rect,calib,present_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.2681,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
rect_04_present_easy,rect_04,rect,calib,present_easy,1,ell_06,catalog,E1,incompatible,-2.0,0.3622,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
rect_04_present_easy,rect_04,rect,calib,present_easy,2,rect_04,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/rect_04_socket_v1.png,data/renders/procedural/rect_04_socket_v2.png
rect_04_present_hard,rect_04,rect,calib,present_hard,0,rect_04_shrunk0.20,shrunk,H,incompatible,-0.2832,0.8834,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/blocks/rect_04_shrunk0.20_socket_v1.png,data/renders/blocks/rect_04_shrunk0.20_socket_v2.png
rect_04_present_hard,rect_04,rect,calib,present_hard,1,rect_04,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/rect_04_socket_v1.png,data/renders/procedural/rect_04_socket_v2.png
rect_04_present_hard,rect_04,rect,calib,present_hard,2,rect_05,catalog,E2,incompatible,-2.0,0.2681,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
rect_04_absent_easy,rect_04,rect,calib,absent_easy,0,square_01,catalog,E3,incompatible,-2.0,0.3623,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
rect_04_absent_easy,rect_04,rect,calib,absent_easy,1,ell_06,catalog,E1,incompatible,-2.0,0.3622,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
rect_04_absent_easy,rect_04,rect,calib,absent_easy,2,rect_05,catalog,E2,incompatible,-2.0,0.2681,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
rect_04_absent_hard,rect_04,rect,calib,absent_hard,0,rect_04_shrunk0.20,shrunk,H,incompatible,-0.2832,0.8834,0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/blocks/rect_04_shrunk0.20_socket_v1.png,data/renders/blocks/rect_04_shrunk0.20_socket_v2.png
